order_id,customer_id,order_date,order_status
O22035,C1559,29-05-2025,Placed
O22036,C1543,29-05-2025,Shipped
O22037,C1474,29-05-2025,
O22038,C1002,29-05-2025,Cancelled
O22039,C1239,29-05-2025,Delivered
O22040,C1230,29-05-2025,Delivered
O22041,C1693,29-05-2025,Delivered
O22042,C1512,29-05-2025,Shipped
O22043,C1741,29-05-2025,Placed
O22044,C1540,29-05-2025,Delivered
O22045,C1600,29-05-2025,Cancelled
O22046,C1549,29-05-2025,
O22047,C1414,29-05-2025,Cancelled
O22048,C1265,29-05-2025,Placed
O22049,C1355,29-05-2025,Placed
O22050,C1836,29-05-2025,Placed
O22051,C1044,29-05-2025,Shipped
O22052,C1093,29-05-2025,Shipped
O22053,C1834,29-05-2025,Delivered
O22054,C1318,29-05-2025,
O22055,C1672,29-05-2025,Delivered
O22056,C1084,29-05-2025,Shipped
O22057,C1253,29-05-2025,Placed
O22058,C1121,29-05-2025,Cancelled
O22059,C1052,29-05-2025,Delivered
O22060,C1625,29-05-2025,Cancelled
O22061,C1004,29-05-2025,Shipped
O22062,C1508,29-05-2025,Shipped
O22063,C1102,29-05-2025,Cancelled
O22064,C1054,29-05-2025,Placed
O22065,C1207,29-05-2025,Shipped
O22066,C1063,29-05-2025,Shipped
O22067,C1107,29-05-2025,Cancelled
O22068,C1563,29-05-2025,Placed
O22069,C1082,29-05-2025,
O22070,C1826,29-05-2025,Delivered
O22071,C1033,29-05-2025,Placed
O22072,C1214,29-05-2025,Delivered
O22073,C1941,29-05-2025,Cancelled
O22074,C1832,29-05-2025,Placed
O22075,C1246,29-05-2025,Placed
O22076,C1768,29-05-2025,Cancelled
O22077,C1765,29-05-2025,Placed
O22078,C1603,29-05-2025,Cancelled
O22079,C1780,29-05-2025,Cancelled
O22080,C1046,29-05-2025,Placed
O22081,C1905,29-05-2025,Cancelled
O22082,C1905,29-05-2025,Shipped
O22083,C1778,29-05-2025,Delivered
O22084,C1700,29-05-2025,Placed
O22085,C1739,29-05-2025,Delivered
O22086,C1100,29-05-2025,Delivered
O22087,C1865,29-05-2025,Cancelled
O22088,C1841,29-05-2025,Delivered
O22089,C1888,29-05-2025,Delivered
O22090,C1943,29-05-2025,Placed
O22091,C1643,29-05-2025,Placed
O22092,C1078,29-05-2025,Shipped
O22093,C1981,29-05-2025,Cancelled
O22094,C1348,29-05-2025,Shipped
O22095,C1345,29-05-2025,Shipped
O22096,C1723,29-05-2025,Placed
O22097,C1023,29-05-2025,Cancelled
O22098,C1944,29-05-2025,Shipped
O22099,C1571,29-05-2025,Cancelled
O22100,C1535,29-05-2025,Placed
O22101,C1482,29-05-2025,
O22102,C1798,29-05-2025,Cancelled
O22103,C1613,29-05-2025,Placed
O22104,C1732,29-05-2025,Shipped
O22105,C1479,29-05-2025,Placed
O22106,C1968,29-05-2025,Cancelled
O22107,C1108,29-05-2025,Cancelled
O22108,C1028,29-05-2025,Placed
O22109,C1797,29-05-2025,Cancelled
O22110,C1999,29-05-2025,Shipped
O22111,C1132,29-05-2025,Shipped
O22112,C1693,29-05-2025,Cancelled
O22113,C1257,29-05-2025,Cancelled
O22114,C1502,29-05-2025,Placed
O22115,C1548,29-05-2025,Shipped
O22116,C1496,29-05-2025,
O22117,C1857,29-05-2025,Shipped
O22118,C1041,29-05-2025,Cancelled
O22119,C1899,29-05-2025,Cancelled
O22120,C1921,30-05-2025,Placed
O22121,C1186,30-05-2025,Delivered
O22122,C1560,30-05-2025,Placed
O22123,C1689,30-05-2025,Delivered
O22124,C1803,30-05-2025,Delivered
O22125,C1476,30-05-2025,Placed
O22126,C1015,30-05-2025,Shipped
O22127,C1666,30-05-2025,Delivered
O22128,C1685,30-05-2025,Delivered
O22129,C1198,30-05-2025,Shipped
O22130,C1218,30-05-2025,Cancelled
O22131,C1987,30-05-2025,Shipped
O22132,C1166,30-05-2025,Placed
O22133,C1400,30-05-2025,Placed
O22134,C1808,30-05-2025,Cancelled
O22135,C1616,30-05-2025,Cancelled
O22136,C1564,30-05-2025,Delivered
O22137,C1867,30-05-2025,Cancelled
O22138,C1265,30-05-2025,Cancelled
O22139,C1682,30-05-2025,Cancelled
O22140,C1020,30-05-2025,Cancelled
O22141,C1820,30-05-2025,Cancelled
O22142,C1698,30-05-2025,Delivered
O22143,C1067,30-05-2025,Cancelled
O22144,C1634,30-05-2025,Placed
O22145,C1251,30-05-2025,Delivered
O22146,C1713,30-05-2025,Shipped
O22147,C1091,30-05-2025,Delivered
O22148,C1056,30-05-2025,Placed
O22149,C1858,30-05-2025,Cancelled
O22150,C1916,30-05-2025,Delivered
O22151,C1843,30-05-2025,Shipped
O22152,C1397,30-05-2025,Placed
O22153,C1004,30-05-2025,Cancelled
O22154,C1950,30-05-2025,Placed
O22155,C1222,30-05-2025,Shipped
O22156,C1372,30-05-2025,Placed
O22157,C1963,30-05-2025,Delivered
O22158,C1914,30-05-2025,Shipped
O22159,C1288,30-05-2025,Shipped
O22160,C1719,30-05-2025,Placed
O22161,C1634,30-05-2025,Shipped
O22162,C1591,30-05-2025,Shipped
O22163,C1295,30-05-2025,Delivered
O22164,C1515,30-05-2025,Placed
O22165,C1225,30-05-2025,Placed
O22166,C1010,30-05-2025,Delivered
O22167,C1756,31-05-2025,Cancelled
O22168,C1615,31-05-2025,Placed
O22169,C1833,31-05-2025,Placed
O22170,C1323,31-05-2025,Shipped
O22171,C1047,31-05-2025,Shipped
O22172,C1103,31-05-2025,Delivered
O22173,C1933,31-05-2025,Placed
O22174,C1386,31-05-2025,Cancelled
O22175,C1736,31-05-2025,Delivered
O22176,C1781,31-05-2025,Cancelled
O22177,C1715,31-05-2025,Delivered
O22178,C1413,31-05-2025,Shipped
O22179,C1236,31-05-2025,Delivered
O22180,C1238,31-05-2025,Delivered
O22181,C1563,31-05-2025,Placed
O22182,C1095,31-05-2025,Placed
O22183,C1333,31-05-2025,Placed
O22184,C1839,31-05-2025,Placed
O22185,C1901,31-05-2025,Delivered
O22186,C1933,31-05-2025,Cancelled
O22187,C1430,31-05-2025,Delivered
O22188,C1787,31-05-2025,Shipped
O22189,C1502,31-05-2025,Cancelled
O22190,C1876,31-05-2025,Placed
O22191,C1327,31-05-2025,Cancelled
O22192,C1252,31-05-2025,Delivered
O22193,C1328,31-05-2025,Placed
O22194,C1140,31-05-2025,Placed
O22195,C1927,31-05-2025,
O22196,C1929,31-05-2025,Cancelled
O22197,C1337,31-05-2025,Placed
O22198,C1137,31-05-2025,Shipped
O22199,C1606,31-05-2025,Delivered
O22200,C1783,31-05-2025,Cancelled
O22201,C1518,31-05-2025,Placed
O22202,C1349,31-05-2025,Delivered
O22203,C1265,31-05-2025,Shipped
O22204,C1385,31-05-2025,Placed
O22205,C1780,31-05-2025,Cancelled
O22206,C1164,31-05-2025,Shipped
O22207,C1751,31-05-2025,Cancelled
O22208,C1019,31-05-2025,Shipped
O22209,C1302,31-05-2025,Delivered
O22210,C1445,31-05-2025,Delivered
O22211,C1790,31-05-2025,Delivered
O22212,C1432,31-05-2025,Cancelled
O22213,C1479,31-05-2025,Shipped
O22214,C1366,01-06-2025,Placed
O22215,C1452,01-06-2025,Placed
O22216,C1027,01-06-2025,Cancelled
O22217,C1208,01-06-2025,Placed
O22218,C1846,01-06-2025,Cancelled
O22219,C1125,01-06-2025,Delivered
O22220,C1393,01-06-2025,Delivered
O22221,C1772,01-06-2025,
O22222,C1544,01-06-2025,Shipped
O22223,C1492,01-06-2025,Placed
O22224,C1221,01-06-2025,Placed
O22225,C1498,01-06-2025,Delivered
O22226,C1314,01-06-2025,Shipped
O22227,C1542,01-06-2025,Placed
O22228,C1794,01-06-2025,Shipped
O22229,C1909,01-06-2025,Cancelled
O22230,C1303,01-06-2025,Placed
O22231,C1860,01-06-2025,Delivered
O22232,C1515,01-06-2025,Delivered
O22233,C1722,01-06-2025,Cancelled
O22234,C1687,01-06-2025,Shipped
O22235,C1392,01-06-2025,Placed
O22236,C1165,01-06-2025,Shipped
O22237,C1340,01-06-2025,Delivered
O22238,C1789,01-06-2025,Cancelled
O22239,C1701,01-06-2025,Cancelled
O22240,C1151,01-06-2025,Cancelled
O22241,C1190,01-06-2025,Delivered
O22242,C1046,01-06-2025,Cancelled
O22243,C1438,02-06-2025,Delivered
O22244,C1139,02-06-2025,Placed
O22245,C1456,02-06-2025,Cancelled
O22246,C1699,02-06-2025,Shipped
O22247,C1147,02-06-2025,Cancelled
O22248,C1968,02-06-2025,Placed
O22249,C1880,02-06-2025,Shipped
O22250,C1965,02-06-2025,Delivered
O22251,C1213,02-06-2025,Cancelled
O22252,C1487,02-06-2025,Cancelled
O22253,C1708,02-06-2025,Shipped
O22254,C1366,02-06-2025,Shipped
O22255,C1223,02-06-2025,Cancelled
O22256,C1739,02-06-2025,Cancelled
O22257,C1621,02-06-2025,Placed
O22258,C1416,02-06-2025,Placed
O22259,C1816,02-06-2025,Delivered
O22260,C1529,02-06-2025,Cancelled
O22261,C1605,02-06-2025,Shipped
O22262,C1180,02-06-2025,Placed
O22263,C1710,02-06-2025,Delivered
O22264,C1798,02-06-2025,Delivered
O22265,C1796,02-06-2025,Shipped
O22266,C1265,02-06-2025,Placed
O22267,C1355,02-06-2025,Placed
O22268,C1703,02-06-2025,Shipped
O22269,C1485,02-06-2025,Shipped
O22270,C1591,02-06-2025,Cancelled
O22271,C1760,02-06-2025,Placed
O22272,C1979,02-06-2025,Delivered
O22273,C1610,02-06-2025,Cancelled
O22274,C1439,02-06-2025,Delivered
O22275,C1795,02-06-2025,Placed
O22276,C1321,02-06-2025,Shipped
O22277,C1698,02-06-2025,Delivered
O22278,C1421,02-06-2025,Cancelled
O22279,C1059,02-06-2025,Cancelled
O22280,C1512,02-06-2025,Cancelled
O22281,C1511,02-06-2025,Delivered
O22282,C1352,02-06-2025,Delivered
O22283,C1162,02-06-2025,Cancelled
O22284,C1870,02-06-2025,Placed
O22285,C1600,02-06-2025,Placed
O22286,C1247,02-06-2025,Delivered
O22287,C1150,02-06-2025,Shipped
O22288,C1488,02-06-2025,Shipped
O22289,C1880,02-06-2025,Cancelled
O22290,C1767,02-06-2025,Shipped
O22291,C1466,02-06-2025,Shipped
O22292,C1184,02-06-2025,Placed
O22293,C1723,02-06-2025,Shipped
O22294,C1179,02-06-2025,Shipped
O22295,C1493,02-06-2025,Placed
O22296,C1108,02-06-2025,Placed
O22297,C1855,02-06-2025,Cancelled
O22298,C1850,02-06-2025,Delivered
O22299,C1666,02-06-2025,Cancelled
O22300,C1436,02-06-2025,Placed
O22301,C1991,02-06-2025,Cancelled
O22302,C1109,02-06-2025,Cancelled
O22303,C1168,02-06-2025,Placed
O22304,C1798,02-06-2025,Delivered
O22305,C1161,02-06-2025,Delivered
O22306,C1116,02-06-2025,Delivered
O22307,C1274,02-06-2025,Cancelled
O22308,C1590,02-06-2025,Shipped
O22309,C1033,02-06-2025,Delivered
O22310,C1179,02-06-2025,Placed
O22311,C1855,02-06-2025,Cancelled
O22312,C1978,02-06-2025,Placed
O22313,C1212,02-06-2025,Shipped
O22314,C1191,02-06-2025,Placed
O22315,C1920,02-06-2025,Shipped
O22316,C1764,02-06-2025,Cancelled
O22317,C1984,02-06-2025,Placed
O22318,C1097,02-06-2025,Delivered
O22319,C1188,02-06-2025,Cancelled
O22320,C1275,02-06-2025,Cancelled
O22321,C1848,02-06-2025,Placed
O22322,C1062,02-06-2025,Cancelled
O22323,C1559,02-06-2025,Placed
O22324,C1889,02-06-2025,Placed
O22325,C1461,02-06-2025,Cancelled
O22326,C1904,02-06-2025,Placed
O22327,C1943,02-06-2025,Shipped
O22328,C1825,02-06-2025,Placed
O22329,C1409,02-06-2025,Shipped
O22330,C1456,02-06-2025,Placed
O22331,C1909,02-06-2025,Delivered
O22332,C1701,02-06-2025,Placed
O22333,C1963,02-06-2025,Placed
O22334,C1298,02-06-2025,Shipped
O22335,C1213,02-06-2025,Shipped
O22336,C1423,02-06-2025,Cancelled
O22337,C1187,02-06-2025,Delivered
O22338,C1938,02-06-2025,Delivered
O22339,C1385,02-06-2025,Shipped
O22340,C1873,02-06-2025,Placed
O22341,C1883,02-06-2025,Cancelled
O22342,C1163,02-06-2025,Delivered
O22343,C1801,02-06-2025,Cancelled
O22344,C1443,02-06-2025,Shipped
O22345,C1937,02-06-2025,Placed
O22346,C1552,02-06-2025,Shipped
O22347,C1980,02-06-2025,
O22348,C1759,02-06-2025,Cancelled
O22349,C1774,02-06-2025,Delivered
O22350,C1266,02-06-2025,Placed
O22351,C1160,02-06-2025,Delivered
O22352,C1630,02-06-2025,Delivered
O22353,C1111,02-06-2025,Shipped
O22354,C1755,02-06-2025,Shipped
O22355,C1130,02-06-2025,Cancelled
O22356,C1717,02-06-2025,Shipped
O22357,C1776,02-06-2025,Cancelled
O22358,C1184,02-06-2025,Placed
O22359,C1163,02-06-2025,Placed
O22360,C1841,02-06-2025,Cancelled
O22361,C1227,02-06-2025,Delivered
O22362,C1667,02-06-2025,Placed
O22363,C1305,02-06-2025,Cancelled
O22364,C1060,02-06-2025,Shipped
O22365,C1850,02-06-2025,Cancelled
O22366,C1735,02-06-2025,Cancelled
O22367,C1463,02-06-2025,Cancelled
O22368,C1661,02-06-2025,Delivered
O22369,C1464,03-06-2025,Shipped
O22370,C1566,03-06-2025,Delivered
O22371,C1364,03-06-2025,Shipped
O22372,C1602,03-06-2025,Cancelled
O22373,C1271,03-06-2025,Delivered
O22374,C1023,03-06-2025,Cancelled
O22375,C1740,03-06-2025,Placed
O22376,C1517,03-06-2025,Cancelled
O22377,C1308,03-06-2025,Placed
O22378,C1428,03-06-2025,Cancelled
O22379,C1372,03-06-2025,Cancelled
O22380,C1866,03-06-2025,Placed
O22381,C1173,03-06-2025,Placed
O22382,C1558,03-06-2025,Placed
O22383,C1681,03-06-2025,Placed
O22384,C1578,03-06-2025,Shipped
O22385,C1609,03-06-2025,Placed
O22386,C1169,03-06-2025,Shipped
O22387,C1790,03-06-2025,Placed
O22388,C1925,03-06-2025,Delivered
O22389,C1795,03-06-2025,Delivered
O22390,C1903,03-06-2025,Shipped
O22391,C1634,03-06-2025,Placed
O22392,C1286,03-06-2025,Delivered
O22393,C1555,03-06-2025,Placed
O22394,C1598,03-06-2025,Shipped
O22395,C1177,03-06-2025,Shipped
O22396,C1356,03-06-2025,Shipped
O22397,C1253,03-06-2025,Shipped
O22398,C1177,03-06-2025,Placed
O22399,C1980,03-06-2025,Shipped
O22400,C1250,03-06-2025,Delivered
O22401,C1068,03-06-2025,Placed
O22402,C1157,03-06-2025,Delivered
O22403,C1927,03-06-2025,Delivered
O22404,C1352,03-06-2025,Placed
O22405,C1116,03-06-2025,Shipped
O22406,C1345,03-06-2025,
O22407,C1336,03-06-2025,Placed
O22408,C1231,03-06-2025,Cancelled
O22409,C1594,03-06-2025,Delivered
O22410,C1711,03-06-2025,Shipped
O22411,C1638,03-06-2025,
O22412,C1773,03-06-2025,Shipped
O22413,C1197,03-06-2025,Shipped
O22414,C1301,03-06-2025,Shipped
O22415,C1403,03-06-2025,Shipped
O22416,C1606,03-06-2025,Cancelled
O22417,C1135,03-06-2025,Placed
O22418,C1831,03-06-2025,Placed
O22419,C1355,03-06-2025,Shipped
O22420,C1125,03-06-2025,Shipped
O22421,C1851,03-06-2025,Delivered
O22422,C1770,03-06-2025,Delivered
O22423,C1092,03-06-2025,Shipped
O22424,C1900,03-06-2025,
O22425,C1454,03-06-2025,Delivered
O22426,C1769,03-06-2025,Cancelled
O22427,C1320,03-06-2025,Shipped
O22428,C1974,03-06-2025,Placed
O22429,C1120,03-06-2025,Shipped
O22430,C1248,03-06-2025,Cancelled
O22431,C1411,03-06-2025,Shipped
O22432,C1492,04-06-2025,Cancelled
O22433,C1316,04-06-2025,Delivered
O22434,C1284,04-06-2025,Shipped
O22435,C1067,04-06-2025,Placed
O22436,C1393,04-06-2025,Shipped
O22437,C1609,04-06-2025,Delivered
O22438,C1656,04-06-2025,Placed
O22439,C1579,04-06-2025,Shipped
O22440,C1923,04-06-2025,Cancelled
O22441,C1350,04-06-2025,Placed
O22442,C1600,04-06-2025,Shipped
O22443,C1185,04-06-2025,Cancelled
O22444,C1457,04-06-2025,Placed
O22445,C1719,04-06-2025,Shipped
O22446,C1102,04-06-2025,Cancelled
O22447,C1381,04-06-2025,Shipped
O22448,C1739,04-06-2025,Cancelled
O22449,C1131,04-06-2025,Cancelled
O22450,C1875,04-06-2025,Delivered
O22451,C1484,04-06-2025,Delivered
O22452,C1154,04-06-2025,Cancelled
O22453,C1257,04-06-2025,Cancelled
O22454,C1105,04-06-2025,Shipped
O22455,C1718,04-06-2025,Placed
O22456,C1911,04-06-2025,
O22457,C1123,04-06-2025,Cancelled
O22458,C1828,04-06-2025,Shipped
O22459,C1027,04-06-2025,Placed
O22460,C1584,04-06-2025,Shipped
O22461,C1675,04-06-2025,Delivered
O22462,C1322,04-06-2025,Shipped
O22463,C1276,04-06-2025,Placed
O22464,C1195,04-06-2025,Shipped
O22465,C1722,04-06-2025,Placed
O22466,C1064,04-06-2025,Delivered
O22467,C1707,04-06-2025,Shipped
O22468,C1880,04-06-2025,Delivered
O22469,C1363,04-06-2025,Placed
O22470,C1325,04-06-2025,Placed
O22471,C1214,05-06-2025,Shipped
O22472,C1102,05-06-2025,Placed
O22473,C1306,05-06-2025,Shipped
O22474,C1682,05-06-2025,Placed
O22475,C1529,05-06-2025,Cancelled
O22476,C1496,05-06-2025,Cancelled
O22477,C1653,05-06-2025,Shipped
O22478,C1267,05-06-2025,Cancelled
O22479,C1619,05-06-2025,Shipped
O22480,C1383,05-06-2025,Delivered
O22481,C1880,05-06-2025,Shipped
O22482,C1157,05-06-2025,Placed
O22483,C1513,05-06-2025,Shipped
O22484,C1725,05-06-2025,Delivered
O22485,C1643,05-06-2025,Delivered
O22486,C1717,05-06-2025,Placed
O22487,C1604,05-06-2025,Shipped
O22488,C1753,05-06-2025,Placed
O22489,C1309,05-06-2025,Cancelled
O22490,C1504,05-06-2025,Placed
O22491,C1441,05-06-2025,Cancelled
O22492,C1649,05-06-2025,Cancelled
O22493,C1849,05-06-2025,Shipped
O22494,C1984,05-06-2025,Shipped
O22495,C1901,05-06-2025,Shipped
O22496,C1775,05-06-2025,Shipped
O22497,C1603,05-06-2025,Cancelled
O22498,C1362,05-06-2025,Placed
O22499,C1366,05-06-2025,Placed
O22500,C1169,05-06-2025,Delivered
O22501,C1478,05-06-2025,Delivered
O22502,C1983,05-06-2025,Cancelled
O22503,C1281,05-06-2025,Placed
O22504,C1904,05-06-2025,Delivered
O22505,C1651,05-06-2025,Delivered
O22506,C1752,05-06-2025,Shipped
O22507,C1849,05-06-2025,Shipped
O22508,C1996,05-06-2025,Delivered
O22509,C1716,05-06-2025,Cancelled
O22510,C1727,05-06-2025,Cancelled
O22511,C1138,05-06-2025,Cancelled
O22512,C1807,05-06-2025,Shipped
O22513,C1018,05-06-2025,Delivered
O22514,C1407,05-06-2025,Cancelled
O22515,C1128,05-06-2025,Shipped
O22516,C1371,05-06-2025,Delivered
O22517,C1946,05-06-2025,Shipped
O22518,C1882,05-06-2025,Delivered
O22519,C1754,05-06-2025,Delivered
O22520,C1082,05-06-2025,Cancelled
O22521,C1172,05-06-2025,Shipped
O22522,C1176,05-06-2025,Shipped
O22523,C1890,05-06-2025,Delivered
O22524,C1008,05-06-2025,Placed
O22525,C1546,05-06-2025,Shipped
O22526,C1361,05-06-2025,Cancelled
O22527,C1172,05-06-2025,Delivered
O22528,C1457,05-06-2025,Shipped
O22529,C1565,05-06-2025,Cancelled
O22530,C1193,05-06-2025,Delivered
O22531,C1901,05-06-2025,Shipped
O22532,C1661,05-06-2025,Placed
O22533,C1092,05-06-2025,Shipped
O22534,C1811,05-06-2025,Shipped
O22535,C1251,05-06-2025,Delivered
O22536,C1089,05-06-2025,Delivered
O22537,C1583,05-06-2025,Shipped
O22538,C1608,05-06-2025,Placed
O22539,C1806,05-06-2025,Placed
O22540,C1620,05-06-2025,Cancelled
O22541,C1403,05-06-2025,Shipped
O22542,C1851,05-06-2025,Cancelled
O22543,C1040,05-06-2025,Shipped
O22544,C1419,05-06-2025,Cancelled
O22545,C1000,05-06-2025,Delivered
O22546,C1940,05-06-2025,Delivered
O22547,C1847,05-06-2025,Placed
O22548,C1985,05-06-2025,Delivered
O22549,C1440,05-06-2025,Shipped
O22550,C1189,05-06-2025,Placed
O22551,C1488,05-06-2025,Delivered
O22552,C1662,05-06-2025,Placed
O22553,C1019,05-06-2025,Shipped
O22554,C1629,05-06-2025,Placed
O22555,C1051,05-06-2025,
O22556,C1588,05-06-2025,Shipped
O22557,C1251,05-06-2025,Delivered
O22558,C1781,05-06-2025,Shipped
O22559,C1551,05-06-2025,Shipped
O22560,C1164,06-06-2025,Delivered
O22561,C1856,06-06-2025,Cancelled
O22562,C1095,06-06-2025,
O22563,C1972,06-06-2025,Shipped
O22564,C1391,06-06-2025,Placed
O22565,C1711,06-06-2025,Placed
O22566,C1429,06-06-2025,Placed
O22567,C1954,06-06-2025,Shipped
O22568,C1472,06-06-2025,Cancelled
O22569,C1674,06-06-2025,Placed
O22570,C1328,06-06-2025,Cancelled
O22571,C1287,06-06-2025,Cancelled
O22572,C1113,06-06-2025,Cancelled
O22573,C1850,06-06-2025,Placed
O22574,C1485,06-06-2025,Cancelled
O22575,C1891,06-06-2025,Shipped
O22576,C1400,06-06-2025,Delivered
O22577,C1223,06-06-2025,Delivered
O22578,C1010,06-06-2025,Placed
O22579,C1586,06-06-2025,Delivered
O22580,C1233,06-06-2025,Cancelled
O22581,C1177,06-06-2025,Shipped
O22582,C1277,06-06-2025,Cancelled
O22583,C1092,06-06-2025,Cancelled
O22584,C1845,06-06-2025,Cancelled
O22585,C1674,06-06-2025,Shipped
O22586,C1877,06-06-2025,Shipped
O22587,C1689,06-06-2025,
O22588,C1210,06-06-2025,Shipped
O22589,C1805,06-06-2025,Cancelled
O22590,C1117,06-06-2025,Placed
O22591,C1658,06-06-2025,Delivered
O22592,C1289,06-06-2025,Placed
O22593,C1988,06-06-2025,Cancelled
O22594,C1306,06-06-2025,Shipped
O22595,C1961,06-06-2025,Shipped
O22596,C1732,06-06-2025,Placed
O22597,C1398,06-06-2025,Delivered
O22598,C1282,06-06-2025,Delivered
O22599,C1119,06-06-2025,Shipped
O22600,C1470,06-06-2025,Shipped
O22601,C1475,06-06-2025,Cancelled
O22602,C1674,06-06-2025,Cancelled
O22603,C1535,06-06-2025,Delivered
O22604,C1488,06-06-2025,Cancelled
O22605,C1915,06-06-2025,Placed
O22606,C1432,06-06-2025,Shipped
O22607,C1809,06-06-2025,Delivered
O22608,C1618,06-06-2025,
O22609,C1184,06-06-2025,Placed
O22610,C1838,06-06-2025,Delivered
O22611,C1901,06-06-2025,Cancelled
O22612,C1828,06-06-2025,Placed
O22613,C1484,06-06-2025,Delivered
O22614,C1102,07-06-2025,Cancelled
O22615,C1020,07-06-2025,Placed
O22616,C1855,07-06-2025,Cancelled
O22617,C1634,07-06-2025,Shipped
O22618,C1176,07-06-2025,Delivered
O22619,C1714,07-06-2025,Shipped
O22620,C1042,07-06-2025,Shipped
O22621,C1293,07-06-2025,Shipped
O22622,C1455,07-06-2025,Delivered
O22623,C1273,07-06-2025,Delivered
O22624,C1079,07-06-2025,Cancelled
O22625,C1172,07-06-2025,
O22626,C1275,07-06-2025,Delivered
O22627,C1438,07-06-2025,Delivered
O22628,C1815,07-06-2025,Shipped
O22629,C1513,07-06-2025,Cancelled
O22630,C1586,07-06-2025,Delivered
O22631,C1459,07-06-2025,Placed
O22632,C1169,07-06-2025,Delivered
O22633,C1895,07-06-2025,Delivered
O22634,C1791,07-06-2025,Delivered
O22635,C1763,07-06-2025,Shipped
O22636,C1387,07-06-2025,Shipped
O22637,C1428,07-06-2025,Placed
O22638,C1287,07-06-2025,Cancelled
O22639,C1177,07-06-2025,Shipped
O22640,C1528,07-06-2025,Cancelled
O22641,C1751,07-06-2025,Delivered
O22642,C1064,07-06-2025,Placed
O22643,C1980,07-06-2025,Placed
O22644,C1609,07-06-2025,Delivered
O22645,C1232,07-06-2025,Delivered
O22646,C1640,07-06-2025,Delivered
O22647,C1493,07-06-2025,Delivered
O22648,C1178,07-06-2025,Placed
O22649,C1400,07-06-2025,Delivered
O22650,C1240,07-06-2025,Delivered
O22651,C1798,07-06-2025,Placed
O22652,C1855,07-06-2025,Placed
O22653,C1595,07-06-2025,Shipped
O22654,C1488,07-06-2025,Placed
O22655,C1268,07-06-2025,Cancelled
O22656,C1051,07-06-2025,Delivered
O22657,C1500,07-06-2025,Cancelled
O22658,C1754,07-06-2025,Placed
O22659,C1300,07-06-2025,Shipped
O22660,C1466,07-06-2025,Delivered
O22661,C1282,07-06-2025,Shipped
O22662,C1468,07-06-2025,Placed
O22663,C1405,07-06-2025,Cancelled
O22664,C1084,07-06-2025,Cancelled
O22665,C1863,07-06-2025,Delivered
O22666,C1899,07-06-2025,Cancelled
O22667,C1262,07-06-2025,Cancelled
O22668,C1869,07-06-2025,Cancelled
O22669,C1134,07-06-2025,Cancelled
O22670,C1773,07-06-2025,Shipped
O22671,C1413,07-06-2025,Placed
O22672,C1376,07-06-2025,Delivered
O22673,C1903,07-06-2025,Placed
O22674,C1531,07-06-2025,Delivered
O22675,C1836,07-06-2025,Placed
O22676,C1960,07-06-2025,Placed
O22677,C1152,07-06-2025,Cancelled
O22678,C1486,07-06-2025,Shipped
O22679,C1590,07-06-2025,Placed
O22680,C1011,07-06-2025,Delivered
O22681,C1342,07-06-2025,
O22682,C1714,07-06-2025,Cancelled
O22683,C1665,07-06-2025,Cancelled
O22684,C1020,07-06-2025,Delivered
O22685,C1999,07-06-2025,Shipped
O22686,C1372,07-06-2025,Cancelled
O22687,C1770,07-06-2025,Cancelled
O22688,C1034,07-06-2025,Delivered
O22689,C1921,07-06-2025,Placed
O22690,C1233,07-06-2025,Shipped
O22691,C1454,07-06-2025,Delivered
O22692,C1936,07-06-2025,Cancelled
O22693,C1606,07-06-2025,Shipped
O22694,C1216,07-06-2025,Placed
O22695,C1405,07-06-2025,Cancelled
O22696,C1660,07-06-2025,Cancelled
O22697,C1681,07-06-2025,Shipped
O22698,C1022,07-06-2025,Cancelled
O22699,C1482,07-06-2025,Placed
O22700,C1561,07-06-2025,Shipped
O22701,C1187,07-06-2025,Shipped
O22702,C1430,07-06-2025,Cancelled
O22703,C1909,07-06-2025,Cancelled
O22704,C1933,07-06-2025,Delivered
O22705,C1794,07-06-2025,Placed
O22706,C1629,07-06-2025,Placed
O22707,C1789,07-06-2025,
O22708,C1520,07-06-2025,Cancelled
O22709,C1336,07-06-2025,Shipped
O22710,C1514,07-06-2025,Delivered
O22711,C1692,07-06-2025,Placed
O22712,C1396,07-06-2025,Cancelled
O22713,C1769,07-06-2025,Shipped
O22714,C1586,07-06-2025,Cancelled
O22715,C1209,07-06-2025,Delivered
O22716,C1696,07-06-2025,Shipped
O22717,C1713,07-06-2025,Cancelled
O22718,C1409,07-06-2025,Placed
O22719,C1759,07-06-2025,Delivered
O22720,C1817,07-06-2025,Delivered
O22721,C1864,08-06-2025,Delivered
O22722,C1584,08-06-2025,Shipped
O22723,C1142,08-06-2025,Placed
O22724,C1711,08-06-2025,Cancelled
O22725,C1060,08-06-2025,Delivered
O22726,C1663,08-06-2025,Cancelled
O22727,C1783,08-06-2025,Placed
O22728,C1558,08-06-2025,Cancelled
O22729,C1699,08-06-2025,Cancelled
O22730,C1030,08-06-2025,Cancelled
O22731,C1400,08-06-2025,Shipped
O22732,C1191,08-06-2025,
O22733,C1780,08-06-2025,Placed
O22734,C1411,08-06-2025,Shipped
O22735,C1591,08-06-2025,Placed
O22736,C1485,08-06-2025,Shipped
O22737,C1966,08-06-2025,Shipped
