order_id,product_id,quantity,unit_price,total_price,discount
O16865,P1163,2,187.4,262.36,0.3
O13769,P1156,5,289.17,1301.27,0.1
O20293,P1132,1,224.82,211.33,0.06
O17031,P1112,1,80.76,68.65,0.15
O12531,P1178,2,179.87,294.99,0.18
O12401,P1247,5,112.47,506.12,0.1
O22784,P1264,3,260.77,664.96,0.15
O20915,P1132,2,224.82,440.65,0.02
O21459,P1195,1,129.66,93.36,
O17750,P1170,2,147.31,285.78,0.03
O21403,P1024,5,63.61,232.18,0.27
O17234,P1253,1,248.54,181.43,0.27
O23787,P1014,1,23.47,17.84,0.24
O22454,P1107,3,78.8,182.03,0.23
O21388,P1274,1,233.97,231.63,0.01
O23752,P1114,1,193.03,166.01,0.14
O21538,P1097,2,111.27,184.71,0.17
O12768,P1062,3,133.86,301.19,0.25
O21577,P1125,3,121.68,354.09,0.03
O11484,P1250,2,165.47,254.82,0.23
O11332,P1073,2,155.78,227.44,0.27
O21772,P1285,2,237.26,389.11,0.18
O10781,P1252,2,57.16,98.32,0.14
O13684,P1026,2,269.5,436.59,0.19
O13517,P1288,3,278.71,635.46,0.24
O17077,P1175,2,258.38,377.23,0.27
O12831,P1181,5,168.23,614.04,0.27
O24249,P1275,3,257.13,740.53,0.04
O12323,P1136,3,274.84,585.41,
O10175,P1061,1,41.92,34.37,0.18
O22404,P1227,1,152.86,143.69,0.06
O23448,P1279,5,189.89,788.04,0.17
O14572,P1220,2,296.13,509.34,0.14
O15935,P1156,1,289.17,280.49,0.03
O14612,P1008,3,162.18,476.81,0.02
O17868,P1030,2,88.69,161.42,0.09
O18997,P1040,2,190.76,347.18,0.09
O22558,P1192,2,243.01,359.65,0.26
O24506,P1111,2,116.64,226.28,0.03
O16550,P1068,5,213.88,973.15,0.09
O24614,P1027,1,277.34,277.34,0.0
O17302,P1296,5,110.24,468.52,0.15
O12656,P1039,1,43.6,34.44,0.21
O21174,P1060,3,269.87,761.03,0.06
O23017,P1090,5,42.91,182.37,0.15
O10311,P1245,3,189.84,478.4,0.16
O12240,P1065,3,74.41,176.35,0.21
O20390,P1034,3,296.2,639.79,0.28
O10160,P1271,3,204.79,448.49,0.27
O18159,P1138,5,198.49,883.28,0.11
O22677,P1186,1,208.07,158.13,0.24
O10290,P1135,1,244.93,171.45,
O12350,P1141,5,37.25,145.28,0.22
O15579,P1004,5,215.34,936.73,0.13
O19140,P1142,5,20.42,100.06,0.02
O18853,P1142,5,20.42,75.55,0.26
O21071,P1259,5,53.62,198.39,0.26
O18931,P1126,1,101.91,77.45,0.24
O11975,P1113,5,124.0,601.4,0.03
O14605,P1026,1,269.5,204.82,0.24
O12056,P1120,3,286.64,859.92,0.0
O23052,P1162,2,223.99,331.51,0.26
O22166,P1232,5,118.71,546.07,0.08
O24285,P1179,5,176.89,804.85,0.09
O15444,P1265,2,299.92,497.87,0.17
O20559,P1205,5,285.52,1199.18,0.16
O20713,P1012,5,237.7,1152.84,0.03
O24369,P1255,5,131.29,544.85,0.17
O13527,P1228,1,145.91,118.19,0.19
O17314,P1081,2,165.37,294.36,0.11
O21696,P1113,5,124.0,533.2,0.14
O12118,P1191,5,264.47,1057.88,0.2
O22400,P1165,3,229.78,523.9,0.24
O23740,P1108,5,226.48,894.6,0.21
O20401,P1245,2,189.84,349.31,0.08
O11744,P1162,2,223.99,327.03,0.27
O21060,P1060,1,269.87,264.47,0.02
O24097,P1125,2,121.68,226.32,0.07
O11216,P1223,2,228.48,361.0,0.21
O14089,P1227,5,152.86,580.87,0.24
O22373,P1139,1,240.78,240.78,0.0
O17358,P1236,2,268.43,536.86,0.0
O23371,P1256,5,261.16,1214.39,0.07
O14642,P1280,5,71.76,322.92,0.1
O22052,P1141,2,37.25,64.07,0.14
O12606,P1133,2,213.72,423.17,0.01
O12217,P1253,3,248.54,693.43,0.07
O14420,P1170,3,147.31,313.77,0.29
O16149,P1296,2,110.24,163.16,0.26
O20138,P1184,5,30.11,141.52,0.06
O24293,P1088,2,122.15,197.88,0.19
O22391,P1114,2,193.03,316.57,0.18
O16213,P1175,5,258.38,1175.63,0.09
O19260,P1096,1,193.6,152.94,0.21
O19844,P1076,5,151.94,729.31,0.04
O16340,P1047,5,153.2,543.86,0.29
O13227,P1026,2,269.5,420.42,0.22
O10054,P1249,2,296.0,550.56,0.07
O23193,P1209,3,228.19,527.12,0.23
O11508,P1177,3,196.3,424.01,0.28
O22477,P1031,3,113.46,251.88,
O23374,P1003,3,261.19,775.73,0.01
O19653,P1234,5,289.33,1229.65,0.15
O17509,P1025,3,234.79,676.2,0.04
O18755,P1008,3,162.18,437.89,0.1
O17410,P1278,1,18.35,16.33,
O24601,P1049,5,41.29,185.8,0.1
O18146,P1096,3,193.6,487.87,0.16
O22248,P1160,5,217.23,955.81,0.12
O19376,P1179,3,176.89,398.0,0.25
O22515,P1243,3,91.48,247.0,0.1
O20456,P1215,5,230.84,911.82,0.21
O15016,P1265,2,299.92,467.88,0.22
O22960,P1043,1,194.89,181.25,0.07
O19733,P1030,1,88.69,81.59,0.08
O19015,P1167,1,21.81,15.92,0.27
O15344,P1135,3,244.93,514.35,0.3
O10854,P1120,5,286.64,1275.55,
O22198,P1068,3,213.88,500.48,0.22
O10966,P1061,2,41.92,79.65,0.05
O13526,P1038,3,31.47,94.41,0.0
O20657,P1172,5,188.6,754.4,0.2
O21170,P1199,2,228.82,411.88,0.1
O17006,P1059,3,166.41,384.41,0.23
O21118,P1083,1,64.09,61.53,0.04
O18726,P1274,3,233.97,645.76,0.08
O21513,P1213,3,267.43,633.81,0.21
O15227,P1139,1,240.78,190.22,0.21
O14899,P1062,3,133.86,281.11,0.3
O17454,P1028,2,66.84,105.61,0.21
O20478,P1054,2,32.32,52.36,0.19
O19197,P1126,1,101.91,86.62,0.15
O16202,P1057,1,262.72,210.18,0.2
O22053,P1253,3,248.54,730.71,0.02
O20170,P1141,5,37.25,143.41,0.23
O10749,P1137,3,155.44,415.02,0.11
O12284,P1224,5,34.22,138.59,0.19
O17335,P1257,1,17.65,17.3,0.02
O24484,P1289,5,84.89,390.49,0.08
O19688,P1293,5,47.38,175.31,0.26
O17506,P1128,1,211.85,163.12,0.23
O19767,P1205,5,285.52,1356.22,0.05
O16390,P1234,5,289.33,1359.85,0.06
O21929,P1288,2,278.71,390.19,0.3
O11994,P1285,3,237.26,512.48,0.28
O18990,P1268,1,81.73,62.11,0.24
O12554,P1189,3,91.74,233.94,0.15
O22940,P1037,5,221.41,819.22,0.26
O23537,P1261,3,254.21,610.1,0.2
O24533,P1122,5,279.21,1074.96,0.23
O10661,P1073,3,155.78,467.34,0.0
O20991,P1055,1,56.75,43.13,0.24
O21325,P1121,2,117.35,211.23,0.1
O23809,P1233,1,261.89,212.13,0.19
O16493,P1135,3,244.93,646.62,0.12
O11034,P1116,3,152.83,458.49,0.0
O17413,P1272,2,113.87,202.69,0.11
O23193,P1154,1,88.54,63.75,0.28
O12944,P1080,3,193.37,562.71,0.03
O20598,P1299,1,21.85,20.76,0.05
O23991,P1199,1,228.82,226.53,0.01
O15744,P1212,2,169.36,294.69,0.13
O16187,P1267,2,283.98,454.37,0.2
O17084,P1088,2,122.15,217.43,0.11
O19712,P1202,5,269.7,1240.62,0.08
O14067,P1131,3,160.32,447.29,0.07
O21981,P1053,5,229.11,1134.09,0.01
O19848,P1190,1,212.05,178.12,0.16
O15938,P1292,2,79.64,121.05,0.24
O16187,P1250,2,165.47,254.82,0.23
O15662,P1169,5,38.37,172.66,0.1
O21182,P1075,5,79.47,309.93,0.22
O16059,P1173,3,23.14,64.56,0.07
O18549,P1212,1,169.36,142.26,0.16
O19616,P1080,1,193.37,181.77,0.06
O11786,P1244,1,268.18,233.32,0.13
O17845,P1165,1,229.78,211.4,0.08
O22873,P1005,5,291.27,1383.53,0.05
O18713,P1010,2,50.45,90.81,0.1
O21030,P1015,1,59.45,54.1,0.09
O11752,P1088,5,122.15,470.28,0.23
O16887,P1271,3,204.79,509.93,0.17
O13938,P1076,5,151.94,706.52,
O10533,P1270,5,185.79,891.79,0.04
O17672,P1154,3,88.54,233.75,0.12
O12282,P1204,3,36.47,96.28,0.12
O17608,P1026,3,269.5,687.22,0.15
O10338,P1017,5,244.44,879.98,0.28
O22930,P1299,1,21.85,19.67,0.1
O12859,P1033,5,242.64,1201.07,0.01
O20775,P1180,2,196.55,377.38,0.04
O15802,P1123,5,290.33,1204.87,0.17
O11755,P1130,2,297.12,463.51,0.22
O12236,P1271,2,204.79,360.43,0.12
O22902,P1074,5,90.81,358.7,0.21
O15792,P1141,3,37.25,91.64,0.18
O12468,P1181,1,168.23,149.72,0.11
O10373,P1072,3,20.7,54.65,0.12
O16476,P1124,5,257.37,1209.64,0.06
O14962,P1147,1,161.45,134.0,0.17
O23885,P1243,2,91.48,182.96,0.0
O20602,P1084,3,181.36,484.23,0.11
O20880,P1223,2,228.48,342.72,0.25
O10641,P1183,3,272.55,703.18,0.14
O10610,P1226,3,272.84,638.45,0.22
O14446,P1168,2,214.06,355.34,0.17
O19272,P1245,1,189.84,176.55,0.07
O17719,P1089,2,49.88,81.8,0.18
O24254,P1159,1,82.57,80.92,0.02
O10359,P1116,5,152.83,703.02,0.08
O21840,P1285,3,237.26,569.42,0.2
O21100,P1232,5,118.71,480.78,0.19
O18948,P1094,5,80.14,384.67,0.04
O19458,P1297,5,147.45,648.78,0.12
O22835,P1280,1,71.76,71.76,0.0
O14576,P1274,1,233.97,184.84,0.21
O22420,P1050,3,194.56,408.58,0.3
O17759,P1236,3,268.43,684.5,0.15
O12173,P1019,3,137.64,313.82,0.24
O13361,P1146,2,114.46,219.76,0.04
O11244,P1210,3,238.99,516.22,0.28
O21732,P1093,5,171.01,829.4,0.03
O16867,P1152,2,293.0,498.1,0.15
O19291,P1002,2,55.24,100.54,0.09
O22288,P1189,5,91.74,435.76,0.05
O13470,P1276,1,172.67,167.49,0.03
O20334,P1279,5,189.89,864.0,0.09
O14082,P1176,2,57.25,113.36,0.01
O24573,P1183,5,272.55,1185.59,0.13
O10516,P1293,5,47.38,210.84,0.11
O13446,P1054,3,32.32,72.72,
O19166,P1171,3,135.82,378.94,0.07
O22868,P1132,5,224.82,831.83,0.26
O17905,P1238,3,170.62,506.74,0.01
O18775,P1227,3,152.86,366.86,0.2
O20653,P1242,1,271.34,214.36,0.21
O20465,P1105,1,210.65,210.65,0.0
O21635,P1112,5,80.76,306.89,0.24
O14206,P1115,2,155.76,299.06,0.04
O17228,P1180,3,196.55,583.75,0.01
O17328,P1282,2,181.08,351.3,0.03
O18059,P1155,1,32.75,28.16,0.14
O21678,P1091,3,264.43,698.1,0.12
O16032,P1086,2,75.68,137.74,0.09
O22073,P1045,1,216.84,203.83,0.06
O16234,P1054,5,32.32,127.66,
O22988,P1141,3,37.25,106.16,0.05
O10925,P1254,3,220.46,529.1,0.2
O13755,P1134,3,95.14,199.79,0.3
O23791,P1005,3,291.27,751.48,0.14
O18837,P1193,3,61.46,184.38,0.0
O16565,P1035,5,67.63,307.72,0.09
O21904,P1184,1,30.11,21.98,0.27
O20373,P1265,1,299.92,296.92,0.01
O17290,P1258,5,245.06,1200.79,0.02
O11460,P1177,5,196.3,971.68,0.01
O12480,P1041,2,28.43,47.19,
O10913,P1245,2,189.84,337.92,0.11
O22808,P1035,3,67.63,170.43,0.16
O18364,P1037,2,221.41,309.97,0.3
O19383,P1068,1,213.88,198.91,0.07
O13471,P1058,2,64.11,105.14,0.18
O10723,P1252,2,57.16,109.75,0.04
O21735,P1085,5,14.81,61.46,0.17
O12406,P1210,3,238.99,537.73,0.25
O17866,P1226,3,272.84,753.04,0.08
O12711,P1183,2,272.55,425.18,0.22
O16689,P1288,2,278.71,529.55,0.05
O15123,P1232,3,118.71,281.34,0.21
O14841,P1297,2,147.45,238.87,0.19
O11938,P1255,3,131.29,389.93,0.01
O24510,P1274,2,233.97,374.35,0.2
O21722,P1172,2,188.6,305.53,
O19326,P1023,2,160.82,241.23,0.25
O10613,P1284,1,110.99,85.46,0.23
O11570,P1120,5,286.64,1361.54,0.05
O19825,P1245,5,189.84,816.31,0.14
O18777,P1101,3,270.58,616.92,0.24
O11581,P1299,3,21.85,60.96,0.07
O15722,P1040,1,190.76,150.7,0.21
O22054,P1113,3,124.0,316.2,0.15
O14329,P1013,1,159.13,122.53,0.23
O12294,P1229,3,44.46,130.71,0.02
O22159,P1046,5,172.77,751.55,0.13
O17094,P1029,1,104.35,102.26,0.02
O21270,P1054,1,32.32,29.09,0.1
O11789,P1028,3,66.84,150.39,0.25
O16547,P1286,2,190.41,365.59,0.04
O11888,P1211,3,153.38,331.3,0.28
O13471,P1202,5,269.7,970.92,0.28
O17564,P1075,1,79.47,63.58,0.2
O20974,P1198,1,134.41,118.28,0.12
O15033,P1150,2,164.09,318.33,0.03
O18400,P1015,2,59.45,89.18,0.25
O21863,P1281,1,14.22,12.09,0.15
O21776,P1293,3,47.38,116.55,0.18
O23305,P1181,3,168.23,418.89,0.17
O16611,P1111,2,116.64,205.29,0.12
O15223,P1135,3,244.93,698.05,0.05
O12094,P1135,1,244.93,235.13,0.04
O22855,P1065,1,74.41,73.67,0.01
O10854,P1291,1,105.34,93.75,0.11
O18097,P1187,2,102.5,147.6,0.28
O10899,P1207,5,140.05,672.24,0.04
O17843,P1177,1,196.3,182.56,0.07
O15754,P1051,5,157.49,771.7,0.02
O17834,P1231,2,179.18,304.61,0.15
O20182,P1288,5,278.71,1086.97,0.22
O16128,P1069,2,291.82,519.44,0.11
O13593,P1028,2,66.84,120.31,0.1
O23118,P1284,3,110.99,283.02,0.15
O16879,P1143,3,167.37,396.67,0.21
O17392,P1203,2,13.14,20.5,
O23746,P1281,2,14.22,23.04,0.19
O19633,P1132,3,224.82,478.87,0.29
O16391,P1165,1,229.78,165.44,0.28
O11991,P1059,2,166.41,289.55,
O21996,P1254,3,220.46,654.77,0.01
O15602,P1027,2,277.34,504.76,0.09
O22302,P1063,5,259.61,960.56,0.26
O21485,P1011,2,116.24,197.61,0.15
O13709,P1126,3,101.91,238.47,0.22
O18169,P1214,2,43.95,71.2,0.19
O16990,P1047,5,153.2,704.72,0.08
O10808,P1254,5,220.46,1003.09,0.09
O23527,P1188,2,16.75,28.48,0.15
O22752,P1227,5,152.86,695.51,0.09
O20209,P1220,1,296.13,251.71,0.15
O18944,P1199,5,228.82,1018.25,0.11
O13953,P1216,2,39.33,77.87,0.01
O20744,P1205,2,285.52,536.78,0.06
O18757,P1191,1,264.47,201.0,0.24
O21706,P1206,5,176.3,625.86,0.29
O19946,P1042,5,104.3,516.28,0.01
O21110,P1090,3,42.91,123.58,0.04
O10976,P1123,5,290.33,1103.25,0.24
O19190,P1295,2,195.85,340.78,0.13
O21344,P1207,5,140.05,602.22,0.14
O24004,P1134,3,95.14,285.42,0.0
O15699,P1014,1,23.47,17.84,0.24
O20304,P1004,2,215.34,366.08,0.15
O23803,P1175,3,258.38,542.6,0.3
O14906,P1088,5,122.15,549.68,0.1
O21575,P1176,5,57.25,269.08,0.06
O20550,P1191,3,264.47,690.27,0.13
O12417,P1292,2,79.64,114.68,0.28
O18513,P1095,5,270.19,999.7,0.26
O15600,P1263,2,89.29,160.72,0.1
O21771,P1046,2,172.77,317.9,0.08
O20026,P1041,5,28.43,125.09,0.12
O19194,P1164,5,81.84,368.28,0.1
O11009,P1216,1,39.33,34.61,0.12
O10768,P1051,2,157.49,255.13,0.19
O15561,P1088,5,122.15,433.63,0.29
O21047,P1127,2,171.47,332.65,0.03
O20173,P1048,5,133.99,495.76,0.26
O21328,P1285,5,237.26,877.86,0.26
O22274,P1158,5,60.26,259.12,0.14
O22689,P1111,1,116.64,116.64,0.0
O14640,P1035,5,67.63,331.39,0.02
O18466,P1000,5,285.71,1214.27,0.15
O24061,P1114,2,193.03,324.29,0.16
O12128,P1134,5,95.14,461.43,0.03
O17578,P1230,3,198.27,469.9,0.21
O14441,P1054,1,32.32,26.18,0.19
O24224,P1035,3,67.63,186.66,0.08
O16040,P1193,3,61.46,167.79,0.09
O24637,P1097,1,111.27,99.03,0.11
O23155,P1077,2,80.2,153.98,0.04
O22346,P1041,3,28.43,63.11,0.26
O19006,P1059,3,166.41,389.4,0.22
O10046,P1172,2,188.6,297.99,0.21
O16488,P1028,2,66.84,124.32,0.07
O19071,P1257,3,17.65,37.59,0.29
O15300,P1149,3,34.75,88.61,0.15
O15091,P1254,3,220.46,489.42,0.26
O17906,P1124,2,257.37,391.2,0.24
O18708,P1294,5,54.05,264.84,0.02
O10104,P1034,2,296.2,438.38,0.26
O22139,P1218,5,248.34,1204.45,0.03
O18554,P1008,1,162.18,158.94,0.02
O12343,P1189,1,91.74,78.9,0.14
O11643,P1126,3,101.91,278.21,0.09
O19177,P1282,3,181.08,467.19,0.14
O13585,P1226,2,272.84,403.8,0.26
O19863,P1167,2,21.81,34.02,0.22
O23818,P1190,3,212.05,508.92,0.2
O17179,P1053,5,229.11,950.81,0.17
O23644,P1275,3,257.13,686.54,0.11
O23547,P1148,1,72.59,58.07,0.2
O23451,P1253,3,248.54,656.15,0.12
O20817,P1076,2,151.94,237.03,0.22
O15230,P1075,5,79.47,349.67,
O13485,P1281,1,14.22,12.66,
O23967,P1085,1,14.81,11.55,0.22
O10808,P1141,1,37.25,30.17,0.19
O10602,P1044,2,146.94,246.86,0.16
O21314,P1251,1,246.0,186.96,0.24
O10415,P1021,5,273.7,1354.82,0.01
O14470,P1078,1,230.87,189.31,0.18
O12848,P1008,5,162.18,810.9,
O20687,P1019,1,137.64,126.63,0.08
O10148,P1268,1,81.73,62.11,0.24
O10871,P1183,2,272.55,419.73,0.23
O11207,P1101,2,270.58,470.81,0.13
O18624,P1102,1,12.67,8.87,0.3
O17310,P1118,2,17.05,25.58,0.25
O19737,P1171,3,135.82,317.82,0.22
O23233,P1079,3,221.18,603.82,0.09
O22332,P1269,5,47.46,211.2,0.11
O14175,P1059,5,166.41,757.17,0.09
O22768,P1090,2,42.91,64.36,0.25
O12904,P1270,5,185.79,817.48,0.12
O22832,P1156,5,289.17,1127.76,0.22
O14661,P1291,1,105.34,77.95,0.26
O18165,P1268,5,81.73,396.39,0.03
O13971,P1244,5,268.18,978.86,0.27
O13653,P1145,1,20.83,16.04,0.23
O18368,P1284,5,110.99,516.1,0.07
O24211,P1185,2,15.28,24.14,0.21
O14182,P1058,3,64.11,182.71,0.05
O21773,P1234,3,289.33,850.63,0.02
O15147,P1216,3,39.33,106.19,0.1
O22809,P1115,5,155.76,654.19,0.16
O10198,P1104,5,56.63,223.69,0.21
O10573,P1134,5,95.14,461.43,0.03
O18195,P1178,1,179.87,145.69,0.19
O15998,P1296,3,110.24,267.88,0.19
O10075,P1241,5,191.99,796.76,0.17
O11846,P1093,2,171.01,246.25,0.28
O19690,P1200,5,271.74,1250.0,0.08
O19282,P1178,1,179.87,138.5,0.23
O11791,P1115,1,155.76,151.09,0.03
O18040,P1087,5,60.57,221.08,0.27
O12354,P1025,1,234.79,204.27,0.13
O15496,P1279,5,189.89,835.52,0.12
O13822,P1192,1,243.01,177.4,0.27
O14523,P1253,3,248.54,551.76,0.26
O21017,P1156,1,289.17,213.99,0.26
O20810,P1061,2,41.92,67.07,0.2
O22150,P1083,2,64.09,91.01,
O11790,P1130,3,297.12,668.52,0.25
O12207,P1201,2,249.67,384.49,0.23
O15969,P1087,2,60.57,106.6,0.12
O21148,P1248,3,32.54,86.88,0.11
O13220,P1224,2,34.22,52.7,0.23
O12424,P1235,1,291.26,227.18,0.22
O19077,P1268,1,81.73,79.28,0.03
O13034,P1018,5,38.32,136.04,
O23498,P1050,3,194.56,420.25,0.28
O19935,P1237,2,297.96,446.94,0.25
O19736,P1221,1,117.49,108.09,0.08
O22998,P1243,1,91.48,72.27,0.21
O10113,P1033,1,242.64,230.51,0.05
O11522,P1299,2,21.85,43.26,0.01
O18397,P1171,3,135.82,293.37,
O22330,P1145,1,20.83,16.87,0.19
O22764,P1001,1,183.61,174.43,0.05
O23333,P1272,5,113.87,512.42,0.1
O12298,P1233,2,261.89,497.59,0.05
O14264,P1213,3,267.43,722.06,0.1
O16440,P1296,5,110.24,413.4,0.25
O17975,P1072,3,20.7,45.95,0.26
O12683,P1073,5,155.78,747.74,0.04
O19007,P1293,1,47.38,40.27,0.15
O18716,P1046,2,172.77,248.79,0.28
O24531,P1098,5,270.16,959.07,0.29
O23562,P1122,1,279.21,273.63,0.02
O23261,P1286,3,190.41,525.53,0.08
O14309,P1249,2,296.0,503.2,0.15
O13889,P1022,2,202.13,287.02,0.29
O19540,P1284,1,110.99,96.56,0.13
O19694,P1246,5,64.56,255.01,
O19971,P1187,1,102.5,94.3,
O21454,P1122,3,279.21,812.5,0.03
O19468,P1005,1,291.27,270.88,0.07
O19761,P1113,1,124.0,93.0,0.25
O17925,P1129,1,38.18,36.65,0.04
O20645,P1088,1,122.15,106.27,0.13
O11911,P1265,3,299.92,629.83,
O19913,P1238,1,170.62,167.21,0.02
O19412,P1147,5,161.45,742.67,0.08
O17336,P1152,1,293.0,266.63,0.09
O22771,P1146,5,114.46,549.41,0.04
O14886,P1184,3,30.11,88.52,0.02
O13671,P1158,3,60.26,171.74,0.05
O17751,P1213,2,267.43,379.75,0.29
O11416,P1020,5,153.6,714.24,0.07
O21060,P1027,2,277.34,543.59,0.02
O19108,P1196,1,235.16,185.78,0.21
O14647,P1045,3,216.84,585.47,0.1
O15996,P1252,1,57.16,48.59,0.15
O15784,P1026,5,269.5,1104.95,0.18
O20503,P1020,3,153.6,336.38,0.27
O20507,P1021,2,273.7,416.02,0.24
O10268,P1244,2,268.18,509.54,0.05
O14583,P1057,3,262.72,772.4,0.02
O16906,P1072,3,20.7,55.89,0.1
O22522,P1059,2,166.41,329.49,0.01
O18568,P1018,3,38.32,81.62,0.29
O19513,P1213,3,267.43,561.6,0.3
O12362,P1097,3,111.27,300.43,0.1
O12709,P1098,2,270.16,432.26,0.2
O22592,P1169,3,38.37,110.51,0.04
O12238,P1267,1,283.98,241.38,0.15
O22867,P1095,1,270.19,194.54,0.28
O14745,P1274,2,233.97,332.24,0.29
O20867,P1007,3,63.19,161.13,0.15
O18717,P1102,3,12.67,34.59,0.09
O13816,P1174,2,191.5,333.21,
O20437,P1210,1,238.99,234.21,0.02
O13074,P1066,5,107.91,523.36,0.03
O24158,P1217,1,213.28,179.16,0.16
O17858,P1135,5,244.93,967.47,0.21
O12206,P1171,2,135.82,195.58,0.28
O14510,P1077,3,80.2,209.32,0.13
O11790,P1275,3,257.13,555.4,
O22453,P1007,5,63.19,268.56,0.15
O24638,P1249,2,296.0,491.36,0.17
O13082,P1256,2,261.16,417.86,0.2
O17602,P1069,3,291.82,814.18,0.07
O15255,P1041,2,28.43,47.19,0.17
O10411,P1005,3,291.27,803.91,0.08
O10135,P1121,5,117.35,492.87,0.16
O20018,P1107,5,78.8,382.18,0.03
O16133,P1137,3,155.44,461.66,0.01
O12465,P1034,3,296.2,639.79,0.28
O18000,P1286,2,190.41,338.93,0.11
O14467,P1115,2,155.76,255.45,0.18
O22660,P1084,3,181.36,478.79,0.12
O19258,P1232,5,118.71,552.0,0.07
O16842,P1080,3,193.37,516.3,0.11
O10320,P1277,1,127.01,91.45,0.28
O22368,P1078,5,230.87,911.94,0.21
O19388,P1297,5,147.45,523.45,0.29
O14198,P1104,5,56.63,277.49,0.02
O20057,P1157,1,211.83,156.75,0.26
O11863,P1187,5,102.5,486.88,0.05
O14823,P1108,3,226.48,672.65,0.01
O20899,P1231,2,179.18,279.52,0.22
O21785,P1071,2,97.25,159.49,0.18
O23902,P1243,5,91.48,407.09,0.11
O10158,P1218,1,248.34,216.06,0.13
O22614,P1269,3,47.46,121.02,0.15
O11139,P1002,3,55.24,144.18,0.13
O24233,P1173,3,23.14,65.95,
O11079,P1080,1,193.37,139.23,0.28
O22456,P1247,3,112.47,269.93,0.2
O22797,P1051,1,157.49,118.12,
O17224,P1135,5,244.93,942.98,0.23
O15383,P1063,5,259.61,1038.44,0.2
O24020,P1256,5,261.16,1070.76,0.18
O11360,P1243,2,91.48,150.03,0.18
O13892,P1205,3,285.52,753.77,0.12
O23616,P1237,5,297.96,1132.25,0.24
O16204,P1134,5,95.14,404.34,
O12606,P1119,5,61.36,294.53,0.04
O20036,P1259,1,53.62,39.14,0.27
O24568,P1029,1,104.35,97.05,0.07
O11374,P1018,5,38.32,185.85,0.03
O13939,P1072,2,20.7,34.36,0.17
O13823,P1216,5,39.33,178.95,0.09
O22645,P1282,2,181.08,293.35,0.19
O16121,P1035,2,67.63,128.5,0.05
O17186,P1216,5,39.33,182.88,0.07
O13481,P1143,1,167.37,120.51,0.28
O24358,P1240,5,211.77,942.38,0.11
O10996,P1080,1,193.37,174.03,0.1
O20304,P1238,2,170.62,255.93,0.25
O22787,P1229,1,44.46,37.35,0.16
O21048,P1052,5,82.29,329.16,0.2
O22263,P1167,5,21.81,91.6,0.16
O18637,P1025,1,234.79,216.01,0.08
O24557,P1193,2,61.46,108.17,0.12
O14074,P1031,2,113.46,165.65,0.27
O13782,P1251,1,246.0,189.42,0.23
O16947,P1171,3,135.82,370.79,0.09
O19365,P1229,3,44.46,101.37,0.24
O18749,P1037,5,221.41,918.85,0.17
O14183,P1128,1,211.85,190.66,0.1
O23430,P1030,5,88.69,439.02,0.01
O10600,P1130,3,297.12,802.22,0.1
O18992,P1228,1,145.91,134.24,0.08
O13524,P1293,1,47.38,36.01,0.24
O17912,P1057,1,262.72,199.67,0.24
O21846,P1204,3,36.47,85.34,0.22
O24349,P1238,5,170.62,656.89,0.23
O10671,P1212,1,169.36,130.41,0.23
O10595,P1259,3,53.62,159.25,0.01
O18422,P1248,5,32.54,125.28,0.23
O12750,P1050,3,194.56,577.84,0.01
O14861,P1225,1,171.94,120.36,0.3
O22607,P1173,1,23.14,17.36,0.25
O20296,P1134,1,95.14,67.55,0.29
O22502,P1071,2,97.25,143.93,0.26
O19382,P1231,5,179.18,833.19,0.07
O21778,P1204,2,36.47,62.73,0.14
O10182,P1007,2,63.19,97.31,0.23
O23361,P1290,1,294.21,291.27,0.01
O23230,P1066,1,107.91,105.75,0.02
O16055,P1148,1,72.59,68.96,0.05
O22875,P1073,5,155.78,732.17,0.06
O22424,P1218,1,248.34,238.41,0.04
O22773,P1089,3,49.88,143.65,0.04
O22047,P1211,5,153.38,736.22,0.04
O22405,P1094,1,80.14,61.71,
O10154,P1011,5,116.24,563.76,0.03
O21704,P1232,5,118.71,457.03,0.23
O14309,P1144,2,181.34,282.89,0.22
O23262,P1284,2,110.99,188.68,0.15
O16584,P1067,2,103.73,192.94,0.07
O11725,P1194,3,243.98,519.68,0.29
O13043,P1003,3,261.19,626.86,0.2
O13602,P1121,2,117.35,173.68,0.26
O20383,P1107,2,78.8,143.42,0.09
O14222,P1072,3,20.7,55.89,0.1
O24147,P1251,2,246.0,349.32,0.29
O19404,P1179,3,176.89,387.39,0.27
O11723,P1209,3,228.19,547.66,0.2
O13937,P1051,3,157.49,330.73,0.3
O11564,P1276,1,172.67,145.04,0.16
O22777,P1128,2,211.85,360.14,0.15
O15107,P1050,1,194.56,149.81,0.23
O19848,P1005,5,291.27,1310.71,0.1
O15132,P1109,2,256.27,369.03,0.28
O21828,P1039,5,43.6,174.4,0.2
O10426,P1145,5,20.83,77.07,0.26
O16732,P1205,3,285.52,805.17,0.06
O21325,P1267,3,283.98,783.78,0.08
O22101,P1089,2,49.88,73.82,0.26
O12018,P1298,1,59.97,43.78,0.27
O13652,P1069,1,291.82,259.72,0.11
O20201,P1287,5,285.36,1326.92,0.07
O13914,P1213,5,267.43,1216.81,0.09
O17857,P1014,3,23.47,53.51,0.24
O11023,P1170,1,147.31,119.32,0.19
O19958,P1259,3,53.62,157.64,0.02
